25%,50%,75%,max,mean,min,std,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
3259.62,5258.52,5322.06,5537.16,4456.782857142857,3238.44,1130.0558381147116,5088.120000000001,5042.280000000001,5092.4400000000005,4992.72,4899.84,3215.4000000000005,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52
4268.64,5281.68,5385.900000000001,5537.16,4766.914285714286,3240.48,1033.757753551852,5042.280000000001,5092.4400000000005,4992.72,4899.84,3215.4000000000005,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001
4268.64,5281.68,5385.900000000001,5537.16,4762.800000000001,3211.6800000000003,1040.8781646283103,5092.4400000000005,4992.72,4899.84,3215.4000000000005,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003
4257.300000000001,5281.68,5385.900000000001,5537.16,4759.56,3211.6800000000003,1046.2887647298903,4992.72,4899.84,3215.4000000000005,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001
4257.300000000001,5281.68,5391.4800000000005,5537.16,4761.154285714286,3211.6800000000003,1047.3684571479948,4899.84,3215.4000000000005,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6
4257.300000000001,5373.6,5425.14,5537.16,4783.902857142857,3211.6800000000003,1062.1829750363836,3215.4000000000005,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92
4257.300000000001,5373.6,5402.280000000001,5440.92,4763.622857142857,3211.6800000000003,1046.6458299048168,3276.36,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001
4287.960000000001,5373.6,5402.280000000001,5440.92,4772.382857142858,3211.6800000000003,1051.722565155442,5236.44,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84
4162.08,5319.84,5384.400000000001,5440.92,4723.628571428571,3211.6800000000003,1024.8398396404607,5401.2,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08
4162.08,5319.84,5384.400000000001,5440.92,4726.988571428571,3235.2000000000007,1019.0790191708812,5325.6,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007
4182.48,5319.84,5384.400000000001,5440.92,4732.817142857143,3235.2000000000007,1009.3341847263189,5427.6,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88
4182.48,5319.84,5418.06,5452.68,4744.114285714286,3235.2000000000007,1018.1060409547579,5476.320000000001,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68
4182.48,5319.84,5423.9400000000005,5506.320000000001,4753.4571428571435,3235.2000000000007,1025.836876923979,3228.4800000000005,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001
4182.48,5319.84,5451.66,5506.320000000001,4761.377142857143,3235.2000000000007,1031.8138353681552,3312.96,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999
4182.48,5450.639999999999,5455.200000000001,5506.320000000001,4781.074285714285,3235.2000000000007,1045.477204834506,5601.120000000001,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72
4373.76,5452.68,5482.02,5595.0,4856.348571428572,3235.2000000000007,1087.702071393764,5754.84,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0
4437.48,5452.68,5482.02,5595.0,4883.365714285715,3296.88,1042.1171106111688,5671.320000000001,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006
4437.48,5452.68,5482.02,5595.0,4880.057142857143,3273.7200000000003,1048.0135344818514,5635.320000000001,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003
4437.48,5457.72,5506.98,5595.0,4887.908571428571,3273.7200000000003,1053.2114382754705,5351.879999999999,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999
4437.48,5457.72,5546.879999999999,5595.0,4899.308571428572,3273.7200000000003,1061.4206506914613,2885.88,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12
4426.56,5457.72,5546.879999999999,5595.0,4896.188571428572,3273.7200000000003,1059.560402107537,3277.6800000000003,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8
4426.56,5453.4,5546.879999999999,5595.0,4895.571428571428,3273.7200000000003,1059.1800161041017,5403.24,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4
4413.24,5428.8,5480.5199999999995,5586.12,4868.022857142858,3273.7200000000003,1040.2958735173097,5357.879999999999,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16
4337.9400000000005,5428.8,5480.5199999999995,5586.12,4840.32,3230.4000000000005,1086.6961834846018,5433.12,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005
4340.04,5428.8,5480.5199999999995,5586.12,4840.92,3230.4000000000005,1085.687742953746,5247.36,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92
4340.04,5428.8,5444.94,5586.12,4830.754285714285,3230.4000000000005,1078.7152863608503,5475.24,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48
4095.3,5402.16,5432.639999999999,5453.4,4734.5485714285705,3230.4000000000005,1029.0048346408705,3244.4400000000005,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48,4912.68
3269.1600000000003,4912.68,5419.32,5453.4,4424.777142857142,3230.4000000000005,1108.491940817407,3321.0,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48,4912.68,3260.4000000000005
3269.1600000000003,4912.68,5167.02,5436.48,4350.274285714286,3230.4000000000005,1043.4525937619642,5546.52,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48,4912.68,3260.4000000000005,4931.88
3269.1600000000003,4912.68,4979.82,5436.48,4296.788571428572,3230.4000000000005,988.7077574866526,5507.88,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48,4912.68,3260.4000000000005,4931.88,5027.76
3399.12,4912.68,4979.82,5436.48,4338.205714285715,3260.4000000000005,941.5385792566182,5410.68,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48,4912.68,3260.4000000000005,4931.88,5027.76,3520.32
3541.26,4912.68,4979.82,5436.48,4378.817142857143,3260.4000000000005,893.0662007136664,5454.0,5378.76,3297.3600000000006,3390.84,5147.4,5473.08,5565.960000000001,5270.76,5699.28,3312.6,3421.08,5580.360000000001,5235.6,3519.8400000000006,3237.2400000000007,3238.2000000000007,3220.6800000000007,3280.080000000001,5389.68,5402.04,4742.52,3243.96,3238.44,3240.48,3278.76,5362.4400000000005,5281.68,5537.16,5258.52,5409.360000000001,3211.6800000000003,3256.080000000001,5373.6,5440.92,5395.200000000001,5319.84,5068.08,3235.2000000000007,3296.88,5452.68,5506.320000000001,5450.639999999999,5457.72,5595.0,3424.3200000000006,3273.7200000000003,5507.639999999999,5586.12,5428.8,5453.4,5402.16,3230.4000000000005,3277.92,5436.48,4912.68,3260.4000000000005,4931.88,5027.76,3520.32,3562.2
