,time,a
533,2017-12-23 05:00:00.000001,382.5947334617856
534,2017-12-23 06:00:00.000000,392.1965317919075
535,2017-12-23 06:59:59.999999,403.6608863198459
536,2017-12-23 08:00:00.000001,420.3275529865125
537,2017-12-23 09:00:00.000000,437.4116891457932
538,2017-12-23 09:59:59.999999,449.421965317919
539,2017-12-23 11:00:00.000001,459.7302504816956
540,2017-12-23 12:00:00.000000,459.6660244059088
541,2017-12-23 12:59:59.999999,468.8824662813102
542,2017-12-23 14:00:00.000001,456.6152858060372
543,2017-12-23 15:00:00.000000,452.5369299935774
544,2017-12-23 15:59:59.999999,451.5735388567758
545,2017-12-23 17:00:00.000001,456.679511881824
546,2017-12-23 18:00:00.000000,475.4014129736673
547,2017-12-23 18:59:59.999999,478.8375080282594
548,2017-12-23 20:00:00.000001,475.5619781631342
549,2017-12-23 21:00:00.000000,474.1490044958253
550,2017-12-23 21:59:59.999999,466.8914579319204
551,2017-12-23 23:00:00.000001,451.8304431599229
552,2017-12-24 00:00:00.000000,430.8927424534361
553,2017-12-24 00:59:59.999999,415.0610147719974
554,2017-12-24 02:00:00.000001,407.9640333975594
555,2017-12-24 03:00:00.000000,400.3211303789338
556,2017-12-24 03:59:59.999999,397.7199743095697
557,2017-12-24 05:00:00.000001,400.8028259473346
558,2017-12-24 06:00:00.000000,408.1567116249198
559,2017-12-24 06:59:59.999999,420.2633269107257
560,2017-12-24 08:00:00.000001,439.0815671162492
561,2017-12-24 09:00:00.000000,457.1933204881182
562,2017-12-24 09:59:59.999999,466.9556840077071
563,2017-12-24 11:00:00.000001,465.5427103403982
564,2017-12-24 12:00:00.000000,460.4046242774567
565,2017-12-24 12:59:59.999999,456.422607578677
566,2017-12-24 14:00:00.000001,451.5414258188824
567,2017-12-24 15:00:00.000000,447.8484264611433
568,2017-12-24 15:59:59.999999,446.082209377007
569,2017-12-24 17:00:00.000001,451.9588953114965
570,2017-12-24 18:00:00.000000,469.3320488118176
571,2017-12-24 18:59:59.999999,470.7129094412331
572,2017-12-24 20:00:00.000001,464.2581888246629
573,2017-12-24 21:00:00.000000,462.52408477842
574,2017-12-24 21:59:59.999999,460.2119460500963
575,2017-12-24 23:00:00.000001,454.2389210019268
576,2017-12-25 00:00:00.000000,446.1143224149004
577,2017-12-25 00:59:59.999999,439.9165061014772
578,2017-12-25 02:00:00.000001,437.1547848426461
579,2017-12-25 03:00:00.000000,437.7970456005139
580,2017-12-25 03:59:59.999999,443.3526011560694
581,2017-12-25 05:00:00.000001,451.3487475915221
582,2017-12-25 06:00:00.000000,462.0102761721259
583,2017-12-25 06:59:59.999999,478.8053949903661
584,2017-12-25 08:00:00.000001,498.4264611432242
585,2017-12-25 09:00:00.000000,510.3403982016699
586,2017-12-25 09:59:59.999999,515.1252408477842
587,2017-12-25 11:00:00.000001,511.689145793192
588,2017-12-25 12:00:00.000000,502.3442517662171
589,2017-12-25 12:59:59.999999,488.3750802825947
590,2017-12-25 14:00:00.000001,476.3326910725755
591,2017-12-25 15:00:00.000000,470.6807964033398
592,2017-12-25 15:59:59.999999,471.7405266538215
593,2017-12-25 17:00:00.000001,480.635838150289
594,2017-12-25 18:00:00.000000,508.8953114964676
595,2017-12-25 18:59:59.999999,521.1303789338472
596,2017-12-25 20:00:00.000001,523.6030828516377
597,2017-12-25 21:00:00.000000,523.1535003211304
598,2017-12-25 21:59:59.999999,519.8137443802184
599,2017-12-25 23:00:00.000001,509.5696852922287
600,2017-12-26 00:00:00.000000,496.3391136801541
601,2017-12-26 00:59:59.999999,486.7373153500321
602,2017-12-26 02:00:00.000001,477.8420038535646
603,2017-12-26 03:00:00.000000,474.95183044316
604,2017-12-26 03:59:59.999999,476.3326910725755
605,2017-12-26 05:00:00.000001,485.1958895311496
606,2017-12-26 06:00:00.000000,500.8991650610148
607,2017-12-26 06:59:59.999999,523.8599871547848
608,2017-12-26 08:00:00.000001,545.664739884393
609,2017-12-26 09:00:00.000000,557.0648683365447
610,2017-12-26 09:59:59.999999,568.5934489402698
611,2017-12-26 11:00:00.000001,565.5427103403982
612,2017-12-26 12:00:00.000000,556.3262684649968
613,2017-12-26 12:59:59.999999,550.1605651894669
614,2017-12-26 14:00:00.000001,540.0770712909441
615,2017-12-26 15:00:00.000000,536.640976236352
616,2017-12-26 15:59:59.999999,532.048811817598
617,2017-12-26 17:00:00.000001,545.8253050738599
618,2017-12-26 18:00:00.000000,573.8599871547848
619,2017-12-26 18:59:59.999999,584.7784200385356
620,2017-12-26 20:00:00.000001,584.2646114322415
621,2017-12-26 21:00:00.000000,581.2138728323699
622,2017-12-26 21:59:59.999999,569.0751445086705
623,2017-12-26 23:00:00.000001,554.8169556840077
624,2017-12-27 00:00:00.000000,537.4116891457932
625,2017-12-27 00:59:59.999999,528.0346820809249
626,2017-12-27 02:00:00.000001,523.4104046242775
627,2017-12-27 03:00:00.000000,524.5343609505459
628,2017-12-27 03:59:59.999999,529.7687861271676
629,2017-12-27 05:00:00.000001,539.9165061014772
630,2017-12-27 06:00:00.000000,562.2029543994862
631,2017-12-27 06:59:59.999999,592.4534360950546
632,2017-12-27 08:00:00.000001,616.9877970456005
633,2017-12-27 09:00:00.000000,623.7636480411046
634,2017-12-27 09:59:59.999999,619.942196531792
635,2017-12-27 11:00:00.000001,612.7488760436737
636,2017-12-27 12:00:00.000000,602.5369299935774
637,2017-12-27 12:59:59.999999,592.2928709055876
638,2017-12-27 14:00:00.000001,583.0443159922929
639,2017-12-27 15:00:00.000000,576.364804110469
640,2017-12-27 15:59:59.999999,573.7957610789981
641,2017-12-27 17:00:00.000001,585.7739242132305
642,2017-12-27 18:00:00.000000,621.1303789338472
643,2017-12-27 18:59:59.999999,639.2742453436094
644,2017-12-27 20:00:00.000001,640.9762363519588
645,2017-12-27 21:00:00.000000,641.072575465639
646,2017-12-27 21:59:59.999999,634.0077071290945
647,2017-12-27 23:00:00.000001,617.4694926140014
648,2017-12-28 00:00:00.000000,603.5966602440591
649,2017-12-28 00:59:59.999999,596.4033397559409
650,2017-12-28 02:00:00.000001,592.7103403982017
651,2017-12-28 03:00:00.000000,592.0359666024405
652,2017-12-28 03:59:59.999999,597.7842003853565
653,2017-12-28 05:00:00.000001,606.8400770712909
654,2017-12-28 06:00:00.000000,622.8002569043032
655,2017-12-28 06:59:59.999999,650.1605651894669
656,2017-12-28 08:00:00.000001,664.0012845215157
657,2017-12-28 09:00:00.000000,669.4283879254978
658,2017-12-28 09:59:59.999999,664.193962748876
659,2017-12-28 11:00:00.000001,655.7161207450225
660,2017-12-28 12:00:00.000000,638.7604367373153
661,2017-12-28 12:59:59.999999,623.3461785484907
662,2017-12-28 14:00:00.000001,611.6891457931921
663,2017-12-28 15:00:00.000000,598.4264611432242
664,2017-12-28 15:59:59.999999,588.2466281310211
665,2017-12-28 17:00:00.000001,597.3346178548491
666,2017-12-28 18:00:00.000000,624.694926140013
667,2017-12-28 18:59:59.999999,639.402697495183
668,2017-12-28 20:00:00.000001,641.9717405266537
669,2017-12-28 21:00:00.000000,637.7007064868336
670,2017-12-28 21:59:59.999999,624.8876043673731
671,2017-12-28 23:00:00.000001,606.8400770712909
672,2017-12-29 00:00:00.000000,584.5857418111754
673,2017-12-29 00:59:59.999999,571.5799614643545
674,2017-12-29 02:00:00.000001,562.3314065510598
675,2017-12-29 03:00:00.000000,556.16570327553
676,2017-12-29 03:59:59.999999,554.9132947976879
677,2017-12-29 05:00:00.000001,558.8953114964676
678,2017-12-29 06:00:00.000000,569.364161849711
679,2017-12-29 06:59:59.999999,594.572896596018
680,2017-12-29 08:00:00.000001,615.5105973025048
681,2017-12-29 09:00:00.000000,615.767501605652
682,2017-12-29 09:59:59.999999,614.2581888246627
683,2017-12-29 11:00:00.000001,601.252408477842
684,2017-12-29 12:00:00.000000,590.7193320488118
685,2017-12-29 12:59:59.999999,574.213230571612
686,2017-12-29 14:00:00.000001,562.4919717405267
687,2017-12-29 15:00:00.000000,557.6429030186256
688,2017-12-29 15:59:59.999999,557.0327552986512
689,2017-12-29 17:00:00.000001,567.7585099550417
690,2017-12-29 18:00:00.000000,591.6827231856133
691,2017-12-29 18:59:59.999999,600.6422607578677
692,2017-12-29 20:00:00.000001,597.9126525369301
693,2017-12-29 21:00:00.000000,593.8021836865768
694,2017-12-29 21:59:59.999999,584.7463070006422
695,2017-12-29 23:00:00.000001,566.3134232498395
696,2017-12-30 00:00:00.000000,540.7514450867052
697,2017-12-30 00:59:59.999999,526.2363519588954
698,2017-12-30 02:00:00.000001,517.9190751445087
699,2017-12-30 03:00:00.000000,513.1663455362877
700,2017-12-30 03:59:59.999999,507.8355812459859
701,2017-12-30 05:00:00.000001,504.0141297366732
702,2017-12-30 06:00:00.000000,513.937058445729
703,2017-12-30 06:59:59.999999,524.6949261400129
704,2017-12-30 08:00:00.000001,539.0494540783558
705,2017-12-30 09:00:00.000000,551.7662170841362
706,2017-12-30 09:59:59.999999,564.5150931278099
707,2017-12-30 11:00:00.000001,568.0475272960823
708,2017-12-30 12:00:00.000000,569.5247270391778
709,2017-12-30 12:59:59.999999,562.7167630057804
710,2017-12-30 14:00:00.000001,558.0924855491329
711,2017-12-30 15:00:00.000000,554.9132947976879
712,2017-12-30 15:59:59.999999,556.7758509955041
713,2017-12-30 17:00:00.000001,567.2125883108542
714,2017-12-30 18:00:00.000000,592.8387925497752
715,2017-12-30 18:59:59.999999,604.2068079640334
716,2017-12-30 20:00:00.000001,603.9499036608863
717,2017-12-30 21:00:00.000000,600.9312780989081
718,2017-12-30 21:59:59.999999,593.3847141939627
719,2017-12-30 23:00:00.000001,582.8516377649325
720,2017-12-31 00:00:00.000000,570.3596660244059
721,2017-12-31 00:59:59.999999,559.4733461785486
722,2017-12-31 02:00:00.000001,552.9543994861914
723,2017-12-31 03:00:00.000000,555.9730250481696
724,2017-12-31 03:59:59.999999,558.6384071933204
725,2017-12-31 05:00:00.000001,562.3635195889532
726,2017-12-31 06:00:00.000000,570.9377007064868
727,2017-12-31 06:59:59.999999,583.3654463712267
728,2017-12-31 08:00:00.000001,598.7797045600513
729,2017-12-31 09:00:00.000000,608.6705202312138
730,2017-12-31 09:59:59.999999,618.3044315992294
731,2017-12-31 11:00:00.000001,610.9826589595375
732,2017-12-31 12:00:00.000000,602.1194605009634
733,2017-12-31 12:59:59.999999,589.9165061014772
734,2017-12-31 14:00:00.000001,577.5208734746307
735,2017-12-31 15:00:00.000000,571.7084136159281
736,2017-12-31 15:59:59.999999,575.305073859987
737,2017-12-31 17:00:00.000001,587.2511239563263
738,2017-12-31 18:00:00.000000,618.5934489402698
739,2017-12-31 18:59:59.999999,629.6724470134875
740,2017-12-31 20:00:00.000001,624.3416827231855
741,2017-12-31 21:00:00.000000,620.5202312138729
742,2017-12-31 21:59:59.999999,613.1021194605008
743,2017-12-31 23:00:00.000001,606.1978163134232
